,employee_id,device_id,date,action,duration
1814,1013,29,2026-05-16,UPLOAD,165
1815,1094,18,2026-05-23,UPLOAD,142
1816,1078,32,2026-05-10,LOGIN,427
1817,1102,37,2026-05-22,EXPORT,351
1818,1030,33,2026-05-18,LOGIN,336
1819,1015,22,2026-05-21,DOWNLOAD,70
1820,1043,11,2026-05-02,DOWNLOAD,226
1821,1040,37,2026-05-14,DELETE,192
1822,1044,29,2026-05-25,DOWNLOAD,429
1823,1081,20,2026-05-05,DOWNLOAD,457
1824,1151,22,2026-05-06,EXPORT,41
1825,1103,32,2026-05-20,DOWNLOAD,210
1826,1125,8,2026-05-31,DELETE,375
1827,1082,22,2026-05-01,UPLOAD,478
1828,1041,15,2026-05-15,LOGIN,374
1829,1062,35,2026-05-03,LOGIN,396
1830,1138,16,2026-05-21,LOGIN,483
1831,1108,29,2026-05-19,DELETE,61
1832,1073,34,2026-05-24,EXPORT,71
1833,1078,20,2026-05-18,DELETE,32
1834,1057,13,2026-05-28,LOGIN,146
1835,1121,13,2026-05-15,DELETE,143
1836,1042,31,2026-05-18,DELETE,417
1837,1085,21,2026-05-01,DELETE,236
1838,1066,30,2026-05-28,UPLOAD,442
1839,1070,25,2026-05-14,DELETE,464
1840,1139,30,2026-05-17,EXPORT,111
1841,1011,10,2026-05-20,UPLOAD,141
1842,1004,7,2026-05-08,DELETE,382
1843,1079,34,2026-05-24,DOWNLOAD,168
1844,1123,4,2026-05-08,LOGIN,151
1845,1079,22,2026-05-27,UPLOAD,395
1846,1150,29,2026-05-17,DOWNLOAD,277
1847,1138,4,2026-05-30,LOGIN,387
1848,1020,1,2026-05-01,EXPORT,308
1849,1096,23,2026-05-07,DOWNLOAD,183
1850,1073,23,2026-05-23,EXPORT,91
1851,1044,6,2026-05-26,EXPORT,80
1852,1031,5,2026-05-14,DOWNLOAD,459
1853,1075,23,2026-05-21,DOWNLOAD,349
1854,1041,38,2026-05-24,UPLOAD,82
1855,1004,7,2026-05-06,EXPORT,62
1856,1114,5,2026-05-17,DOWNLOAD,227
1857,1014,33,2026-05-14,EXPORT,477
1858,1054,26,2026-05-07,DELETE,207
1859,1092,21,2026-05-15,DELETE,463
1860,1128,34,2026-05-08,DELETE,395
1861,1089,26,2026-05-28,EXPORT,367
1862,1087,10,2026-05-24,EXPORT,66
1863,1033,2,2026-05-16,DOWNLOAD,455
1864,1137,20,2026-05-10,DOWNLOAD,147
1865,1089,14,2026-05-29,UPLOAD,71
1866,1082,7,2026-05-31,UPLOAD,130
1867,1043,10,2026-05-09,UPLOAD,313
1868,1135,31,2026-05-19,LOGIN,429
1869,1088,8,2026-05-30,DELETE,149
1870,1040,1,2026-05-02,EXPORT,373
1871,1085,29,2026-05-08,DELETE,445
1872,1119,31,2026-05-30,EXPORT,432
1873,1062,8,2026-05-11,LOGIN,459
1874,1035,16,2026-05-04,EXPORT,207
1875,1011,19,2026-05-18,UPLOAD,257
1876,1130,26,2026-05-18,DELETE,452
1877,1079,10,2026-05-02,DELETE,114
1878,1079,18,2026-05-05,DELETE,152
1879,1133,2,2026-05-14,LOGIN,131
1880,1116,37,2026-05-13,DELETE,389
1881,1046,29,2026-05-08,DOWNLOAD,356
1882,1021,2,2026-05-25,UPLOAD,490
1883,1137,3,2026-05-11,UPLOAD,125
1884,1071,24,2026-05-22,EXPORT,378
1885,1017,9,2026-05-08,LOGIN,345
1886,1066,14,2026-05-15,EXPORT,35
1887,1026,11,2026-05-06,EXPORT,277
1888,1109,24,2026-05-17,UPLOAD,349
1889,1040,14,2026-05-11,DOWNLOAD,45
1890,1016,18,2026-05-25,LOGIN,485
1891,1035,36,2026-05-26,LOGIN,208
1892,1064,13,2026-05-07,LOGIN,376
1893,1143,34,2026-05-02,DOWNLOAD,416
1894,1121,19,2026-05-03,LOGIN,53
1895,1030,11,2026-05-18,DELETE,94
1896,1149,26,2026-05-25,DOWNLOAD,232
1897,1080,5,2026-05-24,EXPORT,315
1898,1100,21,2026-05-21,DELETE,396
1899,1002,9,2026-05-20,EXPORT,36
1900,1016,12,2026-05-23,LOGIN,183
1901,1007,1,2026-05-30,DOWNLOAD,350
1902,1143,14,2026-05-14,DELETE,201
1903,1023,26,2026-05-09,DOWNLOAD,239
1904,1151,7,2026-05-08,DOWNLOAD,298
1905,1116,16,2026-05-24,DOWNLOAD,81
1906,1069,15,2026-05-27,EXPORT,279
1907,1141,4,2026-05-18,DOWNLOAD,266
1908,1052,30,2026-05-12,LOGIN,126
1909,1141,23,2026-05-12,DELETE,128
1910,1096,22,2026-05-10,UPLOAD,379
1911,1055,15,2026-05-09,DOWNLOAD,49
1912,1029,17,2026-05-02,DELETE,458
1913,1146,2,2026-05-24,EXPORT,20
1914,1130,8,2026-05-21,EXPORT,442
1915,1027,6,2026-05-11,DOWNLOAD,353
1916,1050,39,2026-05-22,DOWNLOAD,214
1917,1042,28,2026-05-10,LOGIN,164
1918,1138,5,2026-05-25,UPLOAD,289
1919,1009,21,2026-05-08,DOWNLOAD,495
1920,1003,20,2026-05-05,DOWNLOAD,56
1921,1086,34,2026-05-22,LOGIN,85
1922,1038,7,2026-05-05,EXPORT,366
1923,1070,30,2026-05-09,UPLOAD,372
1924,1069,30,2026-05-11,EXPORT,385
1925,1014,15,2026-05-12,DOWNLOAD,329
1926,1002,27,2026-05-05,UPLOAD,356
1927,1097,9,2026-05-06,DOWNLOAD,289
1928,1101,27,2026-05-01,LOGIN,353
1929,1136,2,2026-05-16,LOGIN,494
1930,1074,36,2026-05-24,EXPORT,391
1931,1126,27,2026-05-14,DELETE,439
1932,1083,40,2026-05-24,EXPORT,72
1933,1099,25,2026-05-14,UPLOAD,48
1934,1018,36,2026-05-24,LOGIN,285
1935,1141,40,2026-05-13,EXPORT,154
1936,1046,7,2026-05-30,LOGIN,174
1937,1140,13,2026-05-12,DELETE,79
1938,1040,37,2026-05-23,EXPORT,12
1939,1088,20,2026-05-07,LOGIN,479
1940,1140,22,2026-05-06,DOWNLOAD,176
1941,1067,18,2026-05-23,DELETE,498
1942,1025,11,2026-05-09,DOWNLOAD,441
1943,1144,6,2026-05-21,UPLOAD,129
1944,1112,4,2026-05-16,DELETE,218
1945,1045,3,2026-05-09,LOGIN,455
1946,1141,6,2026-05-14,DOWNLOAD,287
1947,1002,15,2026-05-09,UPLOAD,143
1948,1110,3,2026-05-04,DOWNLOAD,159
1949,1138,17,2026-05-09,DELETE,139
1950,1019,30,2026-05-08,DOWNLOAD,384
1951,1024,22,2026-05-14,DOWNLOAD,351
1952,1133,2,2026-05-27,EXPORT,499
1953,1080,16,2026-05-05,LOGIN,463
1954,1101,22,2026-05-16,DOWNLOAD,189
1955,1102,11,2026-05-10,EXPORT,221
1956,1064,36,2026-05-31,LOGIN,171
1957,1012,12,2026-05-27,DELETE,311
1958,1123,40,2026-05-03,DELETE,468
1959,1109,35,2026-05-09,EXPORT,281
1960,1109,15,2026-05-03,EXPORT,94
1961,1149,21,2026-05-19,DELETE,223
1962,1096,4,2026-05-19,UPLOAD,445
1963,1115,7,2026-05-01,LOGIN,183
1964,1047,29,2026-05-22,LOGIN,113
1965,1053,6,2026-05-19,EXPORT,121
1966,1099,39,2026-05-26,LOGIN,277
1967,1073,17,2026-05-15,UPLOAD,419
1968,1078,36,2026-05-19,LOGIN,402
1969,1106,2,2026-05-25,EXPORT,475
1970,1113,17,2026-05-07,DOWNLOAD,390
1971,1146,29,2026-05-31,DOWNLOAD,478
1972,1132,27,2026-05-30,EXPORT,414
1973,1084,7,2026-05-24,DOWNLOAD,410
1974,1151,11,2026-05-01,LOGIN,110
1975,1024,26,2026-05-24,EXPORT,288
1976,1042,39,2026-05-16,EXPORT,394
1977,1111,32,2026-05-08,EXPORT,235
1978,1024,23,2026-05-12,DOWNLOAD,151
1979,1056,40,2026-05-28,DELETE,316
1980,1069,7,2026-05-30,DOWNLOAD,25
1981,1018,1,2026-05-24,EXPORT,430
1982,1138,25,2026-05-06,LOGIN,280
1983,1145,31,2026-05-10,DELETE,483
1984,1058,6,2026-05-14,EXPORT,351
1985,1132,28,2026-05-05,DOWNLOAD,467
1986,1124,31,2026-05-04,UPLOAD,387
1987,1075,36,2026-05-27,EXPORT,176
1988,1028,16,2026-05-25,LOGIN,381
1989,1139,15,2026-05-23,UPLOAD,35
1990,1003,22,2026-05-28,UPLOAD,13
1991,1100,18,2026-05-31,DOWNLOAD,310
1992,1003,8,2026-05-14,DOWNLOAD,341
1993,1025,10,2026-05-31,DELETE,471
1994,1076,37,2026-05-17,EXPORT,36
1995,1012,39,2026-05-27,DELETE,206
1996,1053,6,2026-05-01,DELETE,428
1997,1096,10,2026-05-17,UPLOAD,184
1998,1010,39,2026-05-20,DOWNLOAD,201
1999,1112,7,2026-05-09,UPLOAD,209
2000,1147,35,2026-05-16,EXPORT,377
2001,1047,28,2026-05-03,DELETE,31
2002,1007,25,2026-05-10,DELETE,6
2003,1088,28,2026-05-17,EXPORT,261
2004,1032,9,2026-05-16,DELETE,387
2005,1023,5,2026-05-30,DOWNLOAD,268
2006,1050,16,2026-05-01,DOWNLOAD,398
2007,1147,29,2026-05-19,DELETE,480
2008,1118,23,2026-05-29,EXPORT,73
2009,1025,18,2026-05-15,UPLOAD,374
2010,1006,26,2026-05-27,DELETE,198
2011,1097,5,2026-05-31,LOGIN,250
2012,1143,8,2026-05-07,DOWNLOAD,429
2013,1148,40,2026-05-08,LOGIN,308
2014,1096,19,2026-05-04,LOGIN,120
2015,1004,37,2026-05-12,LOGIN,121
2016,1006,28,2026-05-02,DELETE,341
2017,1059,4,2026-05-07,DELETE,436
2018,1052,20,2026-05-25,LOGIN,129
2019,1019,22,2026-05-26,DELETE,37
2020,1122,12,2026-05-06,LOGIN,477
2021,1026,1,2026-05-30,LOGIN,457
2022,1048,8,2026-05-02,UPLOAD,96
2023,1089,27,2026-05-25,UPLOAD,255
2024,1038,21,2026-05-07,UPLOAD,439
2025,1084,33,2026-05-25,EXPORT,196
2026,1133,38,2026-05-27,DOWNLOAD,342
2027,1108,33,2026-05-02,DELETE,382
2028,1003,37,2026-05-26,UPLOAD,27
2029,1041,5,2026-05-04,DOWNLOAD,440
2030,1036,15,2026-05-16,DOWNLOAD,487
2031,1030,30,2026-05-06,DELETE,86
2032,1116,3,2026-05-10,EXPORT,207
2033,1113,28,2026-05-23,LOGIN,47
2034,1093,30,2026-05-14,UPLOAD,111
2035,1109,36,2026-05-03,EXPORT,78
2036,1089,3,2026-05-14,DELETE,398
2037,1118,31,2026-05-29,EXPORT,360
2038,1026,14,2026-05-26,DOWNLOAD,205
2039,1133,6,2026-05-11,EXPORT,366
2040,1105,19,2026-05-11,UPLOAD,81
2041,1137,5,2026-05-21,EXPORT,475
2042,1032,26,2026-05-11,EXPORT,389
2043,1077,18,2026-05-04,DOWNLOAD,404
2044,1107,37,2026-05-05,EXPORT,23
2045,1088,36,2026-05-06,DOWNLOAD,336
2046,1125,31,2026-05-22,UPLOAD,137
2047,1110,18,2026-05-14,UPLOAD,187
2048,1062,9,2026-05-07,LOGIN,66
2049,1048,26,2026-05-06,LOGIN,137
2050,1066,2,2026-05-14,DOWNLOAD,125
2051,1111,32,2026-05-22,LOGIN,139
2052,1069,6,2026-05-16,LOGIN,259
2053,1074,20,2026-05-04,DELETE,368
2054,1116,8,2026-05-18,LOGIN,338
2055,1036,4,2026-05-26,EXPORT,37
2056,1007,25,2026-05-07,UPLOAD,10
2057,1129,31,2026-05-23,LOGIN,86
2058,1058,19,2026-05-27,DOWNLOAD,138
2059,1020,7,2026-05-19,DELETE,55
2060,1051,37,2026-05-14,DELETE,226
2061,1151,30,2026-05-15,UPLOAD,272
2062,1067,27,2026-05-21,UPLOAD,374
2063,1050,17,2026-05-06,DOWNLOAD,487
2064,1035,32,2026-05-10,DOWNLOAD,207
2065,1059,19,2026-05-25,DOWNLOAD,126
2066,1077,25,2026-05-03,DELETE,136
2067,1097,29,2026-05-13,DELETE,465
2068,1013,25,2026-05-19,DOWNLOAD,261
2069,1022,32,2026-05-21,LOGIN,56
2070,1056,37,2026-05-18,LOGIN,259
2071,1133,11,2026-05-03,DOWNLOAD,234
2072,1081,4,2026-05-31,DOWNLOAD,313
2073,1015,31,2026-05-31,DELETE,353
2074,1109,36,2026-05-22,LOGIN,274
2075,1042,4,2026-05-03,UPLOAD,409
2076,1137,2,2026-05-17,UPLOAD,109
2077,1124,39,2026-05-23,EXPORT,163
2078,1071,33,2026-05-07,UPLOAD,173
2079,1138,27,2026-05-02,LOGIN,445
2080,1141,26,2026-05-05,DELETE,139
2081,1144,19,2026-05-09,LOGIN,65
2082,1072,39,2026-05-29,LOGIN,275
2083,1060,33,2026-05-03,UPLOAD,110
2084,1031,38,2026-05-08,DOWNLOAD,269
2085,1055,10,2026-05-04,EXPORT,481
2086,1132,1,2026-05-03,UPLOAD,320
2087,1102,35,2026-05-18,UPLOAD,316
2088,1090,11,2026-05-30,UPLOAD,476
2089,1106,14,2026-05-15,EXPORT,403
2090,1059,6,2026-05-29,DELETE,345
2091,1041,39,2026-05-25,UPLOAD,109
2092,1027,40,2026-05-11,DELETE,92
2093,1079,25,2026-05-05,DELETE,11
2094,1149,23,2026-05-25,LOGIN,28
2095,1112,5,2026-05-16,DOWNLOAD,61
2096,1091,26,2026-05-24,EXPORT,219
2097,1113,18,2026-05-19,DOWNLOAD,324
2098,1139,32,2026-05-04,DELETE,29
2099,1087,21,2026-05-28,DELETE,460
2100,1114,26,2026-05-22,EXPORT,422
2101,1022,35,2026-05-11,DOWNLOAD,487
2102,1023,10,2026-05-26,LOGIN,58
2103,1065,28,2026-05-12,DOWNLOAD,90
2104,1059,31,2026-05-05,UPLOAD,294
2105,1089,15,2026-05-10,DOWNLOAD,416
2106,1114,40,2026-05-10,DELETE,261
2107,1113,8,2026-05-19,EXPORT,255
2108,1028,10,2026-05-05,UPLOAD,368
2109,1151,10,2026-05-05,DELETE,41
2110,1029,38,2026-05-25,DOWNLOAD,290
2111,1148,18,2026-05-04,EXPORT,118
2112,1046,28,2026-05-24,UPLOAD,413
2113,1077,28,2026-05-04,DOWNLOAD,247
2114,1140,20,2026-05-26,UPLOAD,192
2115,1136,24,2026-05-02,LOGIN,134
2116,1143,6,2026-05-03,LOGIN,416
2117,1039,32,2026-05-29,EXPORT,308
2118,1102,6,2026-05-04,LOGIN,416
2119,1080,11,2026-05-08,DELETE,219
2120,1149,30,2026-05-09,DOWNLOAD,362
2121,1110,3,2026-05-28,UPLOAD,28
2122,1008,8,2026-05-28,UPLOAD,253
2123,1042,33,2026-05-22,LOGIN,231
2124,1079,19,2026-05-30,UPLOAD,204
2125,1078,10,2026-05-08,UPLOAD,488
2126,1148,19,2026-05-12,DOWNLOAD,150
2127,1096,9,2026-05-10,EXPORT,280
2128,1061,7,2026-05-05,UPLOAD,328
2129,1139,14,2026-05-05,LOGIN,12
2130,1032,2,2026-05-24,LOGIN,350
2131,1132,22,2026-05-15,EXPORT,60
2132,1133,20,2026-05-31,UPLOAD,65
2133,1076,26,2026-05-20,UPLOAD,43
2134,1039,4,2026-05-29,UPLOAD,472
2135,1023,39,2026-05-03,EXPORT,278
2136,1144,40,2026-05-26,LOGIN,101
2137,1050,23,2026-05-31,UPLOAD,319
2138,1139,16,2026-05-02,UPLOAD,150
2139,1072,25,2026-05-15,DELETE,102
2140,1048,9,2026-05-13,DOWNLOAD,259
2141,1034,11,2026-05-28,EXPORT,215
2142,1149,25,2026-05-24,DOWNLOAD,46
2143,1063,31,2026-05-12,EXPORT,57
2144,1102,27,2026-05-14,DOWNLOAD,37
2145,1017,36,2026-05-12,DELETE,281
2146,1034,14,2026-05-15,DOWNLOAD,459
2147,1105,23,2026-05-21,UPLOAD,448
2148,1067,16,2026-05-28,DOWNLOAD,146
2149,1024,20,2026-05-22,DOWNLOAD,293
2150,1150,3,2026-05-30,LOGIN,392
2151,1010,6,2026-05-29,EXPORT,431
2152,1005,29,2026-05-25,DOWNLOAD,134
2153,1031,4,2026-05-30,UPLOAD,300
2154,1011,1,2026-05-13,UPLOAD,54
2155,1051,8,2026-05-03,EXPORT,483
2156,1048,20,2026-05-15,DELETE,67
2157,1078,16,2026-05-20,EXPORT,437
2158,1132,31,2026-05-28,UPLOAD,114
2159,1136,32,2026-05-18,DELETE,354
2160,1007,34,2026-05-06,DELETE,324
2161,1119,29,2026-05-15,LOGIN,182
2162,1032,12,2026-05-29,DOWNLOAD,398
2163,1086,4,2026-05-25,LOGIN,248
2164,1022,34,2026-05-12,DOWNLOAD,89
2165,1115,6,2026-05-02,LOGIN,118
2166,1029,9,2026-05-05,DELETE,120
2167,1086,5,2026-05-26,DOWNLOAD,155
2168,1121,16,2026-05-17,UPLOAD,41
2169,1053,1,2026-05-13,DELETE,76
2170,1072,20,2026-05-28,EXPORT,142
2171,1085,35,2026-05-13,DELETE,413
2172,1015,10,2026-05-04,UPLOAD,293
2173,1127,25,2026-05-16,LOGIN,21
2174,1118,28,2026-05-08,DOWNLOAD,375
2175,1068,35,2026-05-03,LOGIN,284
2176,1069,33,2026-05-20,LOGIN,181
2177,1100,15,2026-05-02,DOWNLOAD,238
2178,1047,21,2026-05-25,LOGIN,246
2179,1141,35,2026-05-21,UPLOAD,34
2180,1142,37,2026-05-03,EXPORT,69
2181,1009,10,2026-05-11,DOWNLOAD,386
2182,1012,16,2026-05-11,LOGIN,85
2183,1092,20,2026-05-10,DOWNLOAD,288
2184,1013,8,2026-05-28,LOGIN,17
2185,1021,31,2026-05-23,UPLOAD,189
2186,1038,8,2026-05-11,DELETE,448
2187,1052,13,2026-05-17,EXPORT,142
2188,1026,24,2026-05-25,EXPORT,197
2189,1022,12,2026-05-07,DOWNLOAD,344
2190,1072,17,2026-05-29,EXPORT,395
2191,1037,36,2026-05-01,LOGIN,448
2192,1120,12,2026-05-20,UPLOAD,323
2193,1086,36,2026-05-15,UPLOAD,484
2194,1077,13,2026-05-07,DOWNLOAD,473
2195,1014,35,2026-05-04,LOGIN,30
2196,1018,5,2026-05-23,EXPORT,241
2197,1097,13,2026-05-03,LOGIN,121
2198,1135,8,2026-05-20,EXPORT,459
2199,1123,11,2026-05-28,LOGIN,42
2200,1055,8,2026-05-03,EXPORT,314
2201,1034,31,2026-05-29,EXPORT,49
2202,1127,12,2026-05-20,UPLOAD,492
2203,1045,11,2026-05-28,DELETE,372
2204,1003,17,2026-05-10,DELETE,190
2205,1076,27,2026-05-29,DOWNLOAD,173
2206,1100,13,2026-05-03,DELETE,177
2207,1053,36,2026-05-26,DOWNLOAD,223
2208,1023,13,2026-05-30,UPLOAD,422
2209,1065,22,2026-05-26,DOWNLOAD,80
2210,1111,24,2026-05-05,DELETE,208
2211,1079,30,2026-05-20,EXPORT,318
2212,1092,13,2026-05-19,DOWNLOAD,83
2213,1140,8,2026-05-21,DELETE,216
2214,1151,5,2026-05-10,DELETE,142
2215,1011,6,2026-05-09,EXPORT,253
2216,1051,7,2026-05-11,LOGIN,242
2217,1113,22,2026-05-01,DELETE,386
2218,1045,30,2026-05-30,UPLOAD,94
2219,1099,15,2026-05-30,EXPORT,405
2220,1072,37,2026-05-20,LOGIN,206
2221,1031,20,2026-05-13,EXPORT,321
2222,1085,31,2026-05-23,DOWNLOAD,124
2223,1067,5,2026-05-04,DELETE,15
2224,1041,12,2026-05-24,DELETE,405
2225,1092,37,2026-05-31,EXPORT,207
2226,1130,30,2026-05-23,DOWNLOAD,19
2227,1072,39,2026-05-21,EXPORT,8
2228,1065,3,2026-05-10,UPLOAD,349
2229,1149,13,2026-05-04,DELETE,232
2230,1143,11,2026-05-08,DELETE,185
2231,1136,10,2026-05-17,UPLOAD,435
2232,1104,30,2026-05-02,LOGIN,227
2233,1086,9,2026-05-21,DELETE,50
2234,1020,30,2026-05-26,EXPORT,417
2235,1077,29,2026-05-07,LOGIN,35
2236,1090,38,2026-05-25,LOGIN,333
2237,1039,34,2026-05-03,EXPORT,52
2238,1135,26,2026-05-21,UPLOAD,188
2239,1088,2,2026-05-11,LOGIN,453
2240,1089,36,2026-05-18,DELETE,135
2241,1051,7,2026-05-06,DOWNLOAD,264
2242,1097,36,2026-05-22,LOGIN,279
2243,1029,40,2026-05-20,UPLOAD,429
2244,1063,14,2026-05-14,EXPORT,154
2245,1033,27,2026-05-13,DELETE,375
2246,1045,26,2026-05-02,DOWNLOAD,460
2247,1006,20,2026-05-16,LOGIN,29
2248,1037,35,2026-05-31,UPLOAD,392
2249,1002,11,2026-05-24,DOWNLOAD,497
2250,1106,26,2026-05-08,DOWNLOAD,313
2251,1057,35,2026-05-15,DELETE,183
2252,1092,5,2026-05-13,DELETE,210
2253,1096,16,2026-05-01,LOGIN,9
2254,1117,11,2026-05-02,LOGIN,310
2255,1091,33,2026-05-04,DOWNLOAD,182
2256,1150,9,2026-05-13,UPLOAD,319
2257,1079,22,2026-05-30,DOWNLOAD,353
2258,1038,5,2026-05-12,UPLOAD,409
2259,1037,20,2026-05-12,DELETE,339
2260,1100,34,2026-05-01,UPLOAD,155
2261,1038,30,2026-05-06,UPLOAD,85
2262,1071,10,2026-05-11,DELETE,135
2263,1031,37,2026-05-16,EXPORT,229
2264,1044,32,2026-05-02,DOWNLOAD,310
2265,1094,24,2026-05-03,LOGIN,314
2266,1014,17,2026-05-11,UPLOAD,95
2267,1098,3,2026-05-09,LOGIN,404
2268,1052,39,2026-05-07,LOGIN,266
2269,1087,26,2026-05-04,DOWNLOAD,301
2270,1133,12,2026-05-28,EXPORT,442
2271,1042,37,2026-05-10,EXPORT,14
2272,1094,12,2026-05-01,EXPORT,122
2273,1007,33,2026-05-13,EXPORT,161
2274,1018,27,2026-05-04,DELETE,447
2275,1044,14,2026-05-26,LOGIN,85
2276,1098,7,2026-05-13,LOGIN,363
2277,1063,38,2026-05-22,DELETE,178
2278,1095,27,2026-05-24,DOWNLOAD,466
2279,1132,10,2026-05-11,UPLOAD,400
2280,1143,9,2026-05-25,EXPORT,234
2281,1002,34,2026-05-15,EXPORT,161
2282,1124,29,2026-05-13,DELETE,338
2283,1023,18,2026-05-04,EXPORT,204
2284,1091,29,2026-05-06,DELETE,309
2285,1026,30,2026-05-02,UPLOAD,236
2286,1141,13,2026-05-02,LOGIN,172
2287,1116,22,2026-05-06,EXPORT,469
2288,1010,16,2026-05-25,DOWNLOAD,303
2289,1090,32,2026-05-03,DELETE,107
2290,1132,40,2026-05-20,UPLOAD,347
2291,1082,26,2026-05-27,DOWNLOAD,11
2292,1099,31,2026-05-25,LOGIN,144
2293,1111,19,2026-05-25,DOWNLOAD,212
2294,1008,34,2026-05-11,DELETE,17
2295,1111,6,2026-05-15,EXPORT,193
2296,1013,35,2026-05-29,LOGIN,387
2297,1086,11,2026-05-21,DELETE,179
2298,1036,37,2026-05-09,UPLOAD,407
2299,1094,22,2026-05-21,DOWNLOAD,135
2300,1063,13,2026-05-21,DOWNLOAD,367
2301,1109,16,2026-05-07,LOGIN,124
2302,1068,26,2026-05-15,LOGIN,460
2303,1141,22,2026-05-22,UPLOAD,172
2304,1134,13,2026-05-10,UPLOAD,272
2305,1146,23,2026-05-11,LOGIN,163
2306,1118,32,2026-05-23,DELETE,388
2307,1008,23,2026-05-26,DELETE,167
2308,1061,32,2026-05-02,LOGIN,344
2309,1148,38,2026-05-14,DOWNLOAD,480
2310,1056,28,2026-05-16,EXPORT,326
2311,1122,33,2026-05-09,UPLOAD,31
2312,1096,40,2026-05-22,DELETE,263
2313,1130,26,2026-05-25,EXPORT,308
2314,1105,30,2026-05-16,DOWNLOAD,409
2315,1123,17,2026-05-01,UPLOAD,375
2316,1022,29,2026-05-02,DELETE,56
2317,1041,2,2026-05-07,DELETE,139
2318,1109,38,2026-05-12,DOWNLOAD,311
2319,1138,34,2026-05-18,DOWNLOAD,485
2320,1045,38,2026-05-06,DELETE,305
2321,1005,12,2026-05-02,DELETE,306
2322,1012,21,2026-05-14,EXPORT,293
2323,1032,27,2026-05-16,DOWNLOAD,296
2324,1120,40,2026-05-10,DOWNLOAD,21
2325,1018,3,2026-05-05,EXPORT,394
2326,1064,37,2026-05-22,DOWNLOAD,120
2327,1087,26,2026-05-16,LOGIN,409
2328,1129,5,2026-05-07,UPLOAD,298
2329,1117,20,2026-05-15,LOGIN,422
2330,1082,8,2026-05-13,DOWNLOAD,53
2331,1094,28,2026-05-17,EXPORT,65
2332,1145,29,2026-05-18,DELETE,318
2333,1028,2,2026-05-18,DOWNLOAD,80
2334,1022,2,2026-05-17,DELETE,272
2335,1046,38,2026-05-03,UPLOAD,150
2336,1038,38,2026-05-12,LOGIN,194
2337,1032,23,2026-05-06,UPLOAD,10
2338,1055,10,2026-05-12,DELETE,209
2339,1089,28,2026-05-11,UPLOAD,355
2340,1112,19,2026-05-09,DELETE,254
2341,1137,28,2026-05-19,LOGIN,349
2342,1037,31,2026-05-28,DELETE,436
2343,1065,2,2026-05-31,LOGIN,348
2344,1093,29,2026-05-19,DOWNLOAD,110
2345,1079,14,2026-05-02,DELETE,271
2346,1060,28,2026-05-13,UPLOAD,421
2347,1085,1,2026-05-18,EXPORT,25
2348,1063,16,2026-05-23,UPLOAD,491
2349,1076,37,2026-05-04,EXPORT,412
2350,1026,21,2026-05-22,UPLOAD,59
2351,1045,14,2026-05-24,DELETE,181
2352,1095,17,2026-05-14,DOWNLOAD,240
2353,1035,15,2026-05-14,DELETE,376
2354,1078,31,2026-05-05,LOGIN,472
2355,1119,36,2026-05-29,DOWNLOAD,499
2356,1007,14,2026-05-19,DELETE,13
2357,1053,36,2026-05-02,DOWNLOAD,355
2358,1041,27,2026-05-16,LOGIN,480
2359,1004,3,2026-05-31,EXPORT,122
2360,1002,36,2026-05-06,DOWNLOAD,298
2361,1035,6,2026-05-11,DOWNLOAD,393
2362,1105,27,2026-05-12,LOGIN,105
2363,1141,22,2026-05-24,DELETE,429
2364,1115,22,2026-05-13,EXPORT,422
2365,1115,36,2026-05-27,DOWNLOAD,206
2366,1007,32,2026-05-29,DOWNLOAD,356
2367,1124,27,2026-05-10,DOWNLOAD,361
2368,1039,7,2026-05-14,DOWNLOAD,451
2369,1111,39,2026-05-04,LOGIN,149
2370,1091,12,2026-05-02,DOWNLOAD,185
2371,1049,16,2026-05-19,EXPORT,40
2372,1131,38,2026-05-19,LOGIN,40
2373,1017,5,2026-05-15,DOWNLOAD,401
2374,1126,35,2026-05-09,EXPORT,24
2375,1142,9,2026-05-26,UPLOAD,311
2376,1005,29,2026-05-04,UPLOAD,234
2377,1083,27,2026-05-22,EXPORT,215
2378,1051,32,2026-05-13,DOWNLOAD,474
2379,1122,10,2026-05-09,DOWNLOAD,276
2380,1017,25,2026-05-12,LOGIN,10
2381,1126,38,2026-05-14,DOWNLOAD,463
2382,1061,25,2026-05-26,LOGIN,398
2383,1091,4,2026-05-24,DOWNLOAD,163
2384,1031,23,2026-05-29,DELETE,150
2385,1015,10,2026-05-12,DELETE,356
2386,1104,6,2026-05-25,EXPORT,173
2387,1040,13,2026-05-22,DELETE,366
2388,1065,31,2026-05-30,UPLOAD,51
2389,1020,5,2026-05-13,UPLOAD,28
2390,1065,4,2026-05-18,LOGIN,114
2391,1032,3,2026-05-05,UPLOAD,468
2392,1150,30,2026-05-26,DOWNLOAD,97
2393,1062,23,2026-05-19,LOGIN,491
2394,1011,37,2026-05-03,DELETE,221
2395,1038,18,2026-05-26,DELETE,108
2396,1065,35,2026-05-28,UPLOAD,221
2397,1038,5,2026-05-17,UPLOAD,172
2398,1013,28,2026-05-27,DOWNLOAD,49
2399,1024,38,2026-05-20,DELETE,343
2400,1036,18,2026-05-29,UPLOAD,206
2401,1148,8,2026-05-07,DELETE,261
2402,1043,12,2026-05-03,DELETE,287
2403,1109,30,2026-05-07,UPLOAD,26
